device,accuracy,val_accuracy,loss,val_loss,day,execute_time_seconds,evaluate_time_seconds,is_model_changed,evaluate_accuracy
8,0.9021052718162536,0.924369752407074,0.2484043454182775,0.1908793143928051,2,465.9844863414765,95.41251707077026,0.0,0.9201680421829224
9,0.8989473581314087,0.8823529481887817,0.2494176812077823,0.2498650267720222,2,447.71384501457214,96.95828771591188,1.0,0.894957959651947
0,0.8726315498,0.8949579597,0.2961151623,0.2529854658,3,465.6189892292023,95.46905732154846,1.0,0.9075630307197572
1,0.8694736958,0.8949579597,0.2896305672,0.2630135531,3,467.5238070487976,92.75294709205627,1.0,0.9201680421829224
2,0.9189473390579224,0.8991596698760986,0.2408527257567957,0.1999490295847256,3,456.5256068706513,105.22079205513,0.0,0.894957959651947
3,0.9189473390579224,0.8823529481887817,0.1997863352612445,0.2858200147747993,3,464.2045636177063,95.19348335266112,0.0,0.8613445162773132
4,0.9094736576080322,0.8781512379646301,0.2416390755302027,0.2892214104533195,3,458.5196516513825,98.22167134284972,1.0,0.8823529481887817
5,0.9105263352394104,0.8781512379646301,0.2326369375931589,0.2683442095915476,3,457.003573179245,95.34772300720216,1.0,0.8823529481887817
6,0.8884210587,0.8277310729,0.2893314478,0.3811865081,3,447.8795745372772,93.33883929252625,1.0,0.8781512379646301
7,0.917894721031189,0.8739495873451233,0.209361885660573,0.3303386519352595,3,454.4943089485169,95.01441407203674,0.0,0.8613445162773132
8,0.9021052718,0.9243697524,0.2484043454,0.1908793144,3,460.40646839141846,99.369300365448,1.0,0.9411764740943908
9,0.8915789723396301,0.894957959651947,0.2750408847081034,0.213772119084994,3,458.3402874469757,92.94250297546388,1.0,0.9075630307197572
0,0.9242105484008788,0.8991596698760986,0.2098578430476941,0.219122281918923,4,452.4761769771576,96.21283340454102,1.0,0.924369752407074
1,0.8694736958,0.8949579597,0.2896305672,0.2630135531,4,446.9169886112213,103.2390477657318,1.0,0.924369752407074
2,0.9189473391,0.8991596699,0.2408527258,0.1999490296,4,461.6085896492005,98.10871481895448,1.0,0.9075630307197572
3,0.9189473391,0.8823529482,0.1997863353,0.2858200148,4,459.91276264190674,96.15852880477904,0.0,0.8781512379646301
4,0.9094736576,0.878151238,0.2416390755,0.2892214105,4,444.7468948364258,97.70985746383668,1.0,0.9033613204956056
5,0.930526316165924,0.911764681339264,0.190248431406523,0.2854709307352702,4,451.7819879055023,94.37350463867188,0.0,0.8907563090324402
6,0.9126315712928772,0.8361344337463379,0.2138170181293236,0.3890687425931294,4,452.4468379020691,98.4033682346344,1.0,0.8907563090324402
7,0.917894721,0.8739495873,0.2093618857,0.3303386519,4,465.2159705162048,96.95978140830994,1.0,0.8823529481887817
8,0.9021052718,0.9243697524,0.2484043454,0.1908793144,4,451.8241760730744,98.4280002117157,1.0,0.9411764740943908
9,0.9010526537895204,0.911764681339264,0.2354868870738305,0.183678662776947,4,455.9942297935486,95.60663628578186,0.0,0.9033613204956056
0,0.9010526537895204,0.9033613204956056,0.2334626301966215,0.2140543853243192,5,457.5240445137024,105.36550045013428,1.0,0.9201680421829224
1,0.9263157844543456,0.9075630307197572,0.1903372139679758,0.2214374881237745,5,462.15756702423096,95.38434314727785,1.0,0.9201680421829224
2,0.9189473391,0.8991596699,0.2408527258,0.1999490296,5,456.6360702514648,98.77071046829224,1.0,0.9075630307197572
3,0.9368420839309692,0.9201680421829224,0.1572995068211304,0.2365596493085225,5,463.2347254753113,96.51586055755617,0.0,0.8823529481887817
4,0.9094736576,0.878151238,0.2416390755,0.2892214105,5,452.86822724342346,97.75917410850523,1.0,0.9075630307197572
5,0.9305263162,0.9117646813,0.1902484314,0.2854709307,5,461.6723072528839,95.8720953464508,1.0,0.9159663915634156
6,0.9052631855010986,0.8907563090324402,0.2311456073585309,0.2717596005648374,5,452.0203504562378,94.60306334495544,1.0,0.8991596698760986
7,0.9294736981391908,0.894957959651947,0.1814810647148835,0.2828227501362562,5,452.4072966575623,96.72206401824953,1.0,0.8991596698760986
8,0.9357894659042358,0.9537814855575562,0.1756239312259774,0.1460493847727775,5,456.2525460720062,101.940495967865,0.0,0.9537814855575562
9,0.9010526538,0.9117646813,0.2354868871,0.1836786628,5,460.7938914299011,97.22307586669922,1.0,0.9159663915634156
0,0.9252631664276124,0.924369752407074,0.1919336449315673,0.2023480186859766,6,464.4178736209869,96.33545708656312,0.0,0.9201680421829224
1,0.9263157844543456,0.9411764740943908,0.1845280913538054,0.1690275394668181,6,468.5608036518097,102.8645405769348,0.0,0.9411764740943908
2,0.921052634716034,0.9285714030265808,0.209253052065247,0.1708273308972517,6,466.9465742111206,97.62595415115356,0.0,0.9159663915634156
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,6,475.0234916210175,94.2946789264679,0.0,0.8865545988082886
4,0.9094736576,0.878151238,0.2416390755,0.2892214105,6,464.5222687721253,99.90198612213136,1.0,0.9075630307197572
5,0.9305263162,0.9117646813,0.1902484314,0.2854709307,6,463.7296690940857,95.49257135391235,1.0,0.9201680421829224
6,0.9052631855,0.890756309,0.2311456074,0.2717596006,6,459.4327383041382,96.98291349411012,1.0,0.911764681339264
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,6,457.63868498802185,95.08519411087036,1.0,0.9033613204956056
8,0.9357894659,0.9537814856,0.1756239312,0.1460493848,6,470.729996919632,97.43882656097412,1.0,0.9579831957817078
9,0.9010526538,0.9117646813,0.2354868871,0.1836786628,6,459.5995399951935,94.50299334526062,1.0,0.9327731132507324
0,0.9252631664,0.9243697524,0.1919336449,0.2023480187,7,462.0834918022156,98.3701639175415,0.0,0.9201680421829224
1,0.9263157845,0.9411764741,0.1845280914,0.1690275395,7,468.29542779922485,103.05012106895448,0.0,0.9411764740943908
2,0.9210526347,0.928571403,0.2092530521,0.1708273309,7,465.31377720832825,97.02460050582886,0.0,0.9159663915634156
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,7,463.7680809497833,96.43375730514526,0.0,0.8907563090324402
4,0.930526316165924,0.911764681339264,0.1795291083658996,0.2200510057310263,7,457.2807621955872,99.19912934303284,0.0,0.9075630307197572
5,0.8947368264198303,0.911764681339264,0.2678228940148102,0.2883722727497418,7,454.9026436805725,96.43451619148254,1.0,0.9201680421829224
6,0.9052631855,0.890756309,0.2311456074,0.2717596006,7,450.5101616382599,95.57152509689332,1.0,0.911764681339264
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,7,453.2301321029663,98.02296328544617,1.0,0.9033613204956056
8,0.9357894659,0.9537814856,0.1756239312,0.1460493848,7,452.71922540664673,98.37438225746156,1.0,0.9579831957817078
9,0.9189473390579224,0.9159663915634156,0.2002447575017025,0.1995401578644911,7,454.646297454834,97.01367282867432,1.0,0.9327731132507324
0,0.9252631664,0.9243697524,0.1919336449,0.2023480187,8,466.71615195274353,100.95647621154784,1.0,0.9285714030265808
1,0.9263157845,0.9411764741,0.1845280914,0.1690275395,8,465.5816559791565,100.18104648590088,0.0,0.9411764740943908
2,0.9210526347,0.928571403,0.2092530521,0.1708273309,8,465.91891527175903,105.13306784629822,0.0,0.924369752407074
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,8,465.7773311138153,97.01710629463196,0.0,0.8991596698760986
4,0.9305263162,0.9117646813,0.1795291084,0.2200510057,8,466.42983531951904,99.62591099739076,1.0,0.9159663915634156
5,0.921052634716034,0.9201680421829224,0.1868999772009096,0.2249269110461076,8,459.273815870285,96.50982356071472,1.0,0.9285714030265808
6,0.9052631855,0.890756309,0.2311456074,0.2717596006,8,453.0306854248047,96.32298493385316,1.0,0.924369752407074
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,8,452.9952239990234,96.86660242080688,1.0,0.9075630307197572
8,0.9357894659,0.9537814856,0.1756239312,0.1460493848,8,454.9258687496185,99.64570498466492,1.0,0.9579831957817078
9,0.9189473391,0.9159663916,0.2002447575,0.1995401579,8,455.1939163208008,96.6985695362091,1.0,0.9327731132507324
0,0.9252631664,0.9243697524,0.1919336449,0.2023480187,9,454.93245124816895,98.69823718070984,1.0,0.9285714030265808
1,0.9263157845,0.9411764741,0.1845280914,0.1690275395,9,464.7018449306488,97.91800999641418,0.0,0.9411764740943908
2,0.9210526347,0.928571403,0.2092530521,0.1708273309,9,462.8622815608978,104.146963596344,0.0,0.924369752407074
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,9,464.8700129985809,97.6707136631012,0.0,0.894957959651947
4,0.921052634716034,0.9285714030265808,0.2056247263519387,0.2012332593401273,9,458.3026306629181,97.2797224521637,0.0,0.9159663915634156
5,0.9210526347,0.9201680422,0.1868999772,0.224926911,9,454.4621472358704,94.6077790260315,1.0,0.9285714030265808
6,0.9052631855,0.890756309,0.2311456074,0.2717596006,9,453.15061044692993,96.83763313293456,1.0,0.9285714030265808
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,9,453.6548662185669,96.72982168197632,1.0,0.9033613204956056
8,0.9357894659,0.9537814856,0.1756239312,0.1460493848,9,455.052538394928,97.28490042686462,1.0,0.9579831957817078
9,0.9189473391,0.9159663916,0.2002447575,0.1995401579,9,452.099057674408,96.78659629821776,1.0,0.9327731132507324
0,0.9410526156425476,0.9327731132507324,0.1465838193893432,0.2283782377839088,10,457.4629302024841,96.40313386917114,0.0,0.9327731132507324
1,0.9263157845,0.9411764741,0.1845280914,0.1690275395,10,461.2214469909668,101.60389280319214,0.0,0.9411764740943908
2,0.9210526347,0.928571403,0.2092530521,0.1708273309,10,464.6558349132538,97.14798021316528,0.0,0.924369752407074
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,10,462.3293912410736,96.95776891708374,0.0,0.9033613204956056
4,0.9210526347,0.928571403,0.2056247264,0.2012332593,10,463.4871623516083,97.99474596977234,0.0,0.9201680421829224
5,0.9210526347,0.9201680422,0.1868999772,0.224926911,10,454.7757694721222,95.8565502166748,1.0,0.924369752407074
6,0.9052631855,0.890756309,0.2311456074,0.2717596006,10,450.50102853775024,95.999507188797,1.0,0.9285714030265808
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,10,453.2317509651184,96.91962599754332,1.0,0.8991596698760986
8,0.9357894659,0.9537814856,0.1756239312,0.1460493848,10,452.31925988197327,98.04253029823305,1.0,0.9621848464012146
9,0.9189473391,0.9159663916,0.2002447575,0.1995401579,10,450.6042399406433,95.8498227596283,1.0,0.9285714030265808
0,0.9410526156,0.9327731133,0.1465838194,0.2283782378,11,461.94787764549255,106.3129723072052,0.0,0.9327731132507324
1,0.9263157845,0.9411764741,0.1845280914,0.1690275395,11,464.5458655357361,96.27666115760805,0.0,0.9369747638702391
2,0.9210526347,0.928571403,0.2092530521,0.1708273309,11,461.0732264518738,98.11799168586732,0.0,0.9201680421829224
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,11,462.2420337200165,96.20341968536376,0.0,0.8991596698760986
4,0.9210526347,0.928571403,0.2056247264,0.2012332593,11,461.7040641307831,98.68362021446228,0.0,0.9159663915634156
5,0.9210526347,0.9201680422,0.1868999772,0.224926911,11,451.3121416568756,94.36234974861144,1.0,0.924369752407074
6,0.9052631855,0.890756309,0.2311456074,0.2717596006,11,450.8818335533142,97.1796259880066,1.0,0.9285714030265808
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,11,451.6408312320709,96.43394541740416,1.0,0.8991596698760986
8,0.9389473795890808,0.9621848464012146,0.1827816900454069,0.124443615352114,11,453.9073703289032,98.88072395324708,0.0,0.9579831957817078
9,0.9189473391,0.9159663916,0.2002447575,0.1995401579,11,448.83020782470703,97.87476396560668,1.0,0.9285714030265808
0,0.9410526156,0.9327731133,0.1465838194,0.2283782378,12,461.4481613636017,105.2277684211731,0.0,0.9327731132507324
1,0.9263157845,0.9411764741,0.1845280914,0.1690275395,12,464.36731934547424,95.48074746131896,0.0,0.9411764740943908
2,0.9210526347,0.928571403,0.2092530521,0.1708273309,12,462.4032075405121,97.12897419929504,0.0,0.924369752407074
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,12,460.5287289619446,96.75455570220949,0.0,0.894957959651947
4,0.9210526347,0.928571403,0.2056247264,0.2012332593,12,466.4142158031464,98.60410928726196,0.0,0.9159663915634156
5,0.9168421030044556,0.9369747638702391,0.2078308342318786,0.1926780298352241,12,457.8116438388825,95.94977807998656,0.0,0.9285714030265808
6,0.9052631855,0.890756309,0.2311456074,0.2717596006,12,450.4398460388184,96.27116203308104,1.0,0.9285714030265808
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,12,453.3331205844879,97.35502362251282,1.0,0.8991596698760986
8,0.9389473796,0.9621848464,0.18278169,0.1244436154,12,462.79189562797546,99.82381200790404,0.0,0.9537814855575562
9,0.9200000166893004,0.9369747638702391,0.1994168560285317,0.1788405711452166,12,454.9690599441528,96.3590693473816,0.0,0.9285714030265808
0,0.9410526156,0.9327731133,0.1465838194,0.2283782378,13,463.3391389846802,100.6824369430542,0.0,0.9285714030265808
1,0.9263157845,0.9411764741,0.1845280914,0.1690275395,13,464.6124601364136,103.35791206359865,0.0,0.9411764740943908
2,0.9210526347,0.928571403,0.2092530521,0.1708273309,13,463.13424825668335,98.39413237571716,0.0,0.9201680421829224
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,13,466.39141154289246,98.38154411315918,0.0,0.894957959651947
4,0.9210526347,0.928571403,0.2056247264,0.2012332593,13,462.9482464790344,99.60760855674744,0.0,0.9159663915634156
5,0.916842103,0.9369747639,0.2078308342,0.1926780298,13,461.9271070957184,94.82160758972168,0.0,0.9285714030265808
6,0.9052631855,0.890756309,0.2311456074,0.2717596006,13,452.4185762405396,97.50194597244264,1.0,0.924369752407074
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,13,454.3928699493408,95.78399205207825,1.0,0.8991596698760986
8,0.9389473796,0.9621848464,0.18278169,0.1244436154,13,465.3251430988312,97.93108367919922,0.0,0.9537814855575562
9,0.9200000167,0.9369747639,0.199416856,0.1788405711,13,462.3327543735504,96.10500240325928,0.0,0.9285714030265808
0,0.9410526156,0.9327731133,0.1465838194,0.2283782378,14,461.8405549526215,104.99794435501099,0.0,0.9285714030265808
1,0.9263157845,0.9411764741,0.1845280914,0.1690275395,14,463.8249619007111,97.18791460990906,0.0,0.9411764740943909
2,0.9210526347,0.928571403,0.2092530521,0.1708273309,14,463.591534614563,97.54951500892639,0.0,0.9201680421829224
3,0.9368420839,0.9201680422,0.1572995068,0.2365596493,14,462.735857963562,98.52141332626343,0.0,0.894957959651947
4,0.9210526347,0.928571403,0.2056247264,0.2012332593,14,465.8108913898468,98.43299174308777,0.0,0.9159663915634155
5,0.916842103,0.9369747639,0.2078308342,0.1926780298,14,465.4950051307678,94.87748622894287,0.0,0.9285714030265808
6,0.9368420839309692,0.8991596698760986,0.1812403975662432,0.3008067260185877,14,455.4477157592773,96.38292026519775,1.0,0.924369752407074
7,0.9294736981,0.8949579597,0.1814810647,0.2828227501,14,454.95331358909607,95.82587456703186,1.0,0.8991596698760986
8,0.9389473796,0.9621848464,0.18278169,0.1244436154,14,464.7187876701355,99.46866130828857,0.0,0.9537814855575562
9,0.9200000167,0.9369747639,0.199416856,0.1788405711,14,464.2788543701172,96.54565930366516,0.0,0.9285714030265808
